7291000	31.50306	-90.7775	6	118.5	479.3	1.775	4.750	-4.217	2.676	-2.376	-0.979	1.775	4.825	-4.223	2.718	-2.379	-0.935
2363000	31.59489	-85.783	6	134.1	1292.51	1.700	4.650	-4.195	2.735	-2.468	-0.984	1.625	5.100	-4.345	3.138	-2.674	-0.918
2372250	31.59627	-86.40552	6	138.0	1145.22	1.775	4.750	-4.458	2.676	-2.511	-1.031	1.600	5.175	-4.395	3.234	-2.747	-0.933
2472000	31.70694	-89.40694	6	119.4	1927.13	1.800	4.325	-4.160	2.403	-2.311	-1.040	1.725	4.825	-4.210	2.797	-2.441	-0.945
2469800	31.74432	-88.02251	6	83.2	422.68	1.575	5.075	-4.290	3.222	-2.724	-1.005	1.575	5.150	-4.324	3.270	-2.746	-0.954
2350900	31.76444	-84.25333	6	141.6	1365.12	1.650	4.025	-3.908	2.439	-2.368	-1.076	1.450	4.525	-4.172	3.121	-2.877	-1.035
2216180	31.99139	-82.92194	6	85.5	129.11	1.850	4.225	-4.059	2.284	-2.194	-1.034	1.825	4.400	-4.201	2.411	-2.302	-1.006
2427250	31.99626	-87.06832	6	97.5	675.24	1.675	4.175	-4.083	2.493	-2.437	-1.088	1.525	5.000	-4.261	3.279	-2.794	-0.948
2342933	32.01766	-85.29577	6	116.6	290.1	1.675	4.600	-4.163	2.746	-2.485	-1.013	1.550	5.025	-4.248	3.242	-2.741	-0.932
7290650	32.01778	-90.87694	6	99.9	1688.73	1.675	4.250	-4.033	2.537	-2.408	-1.048	1.650	5.050	-4.349	3.061	-2.636	-0.919
2349900	32.19556	-83.90222	6	109.1	122.87	1.775	4.200	-4.106	2.366	-2.313	-1.116	1.750	4.550	-4.243	2.600	-2.424	-1.008
2215100	32.23944	-83.50167	6	117.1	420.29	1.800	4.025	-4.080	2.236	-2.267	-1.131	1.750	4.600	-4.275	2.629	-2.443	-1.031
8086290	32.64846	-99.00451	4	459.6	732.98	1.725	4.250	-4.561	2.464	-2.644	-1.122	1.550	4.500	-4.266	2.903	-2.753	-0.965
8086212	32.7329	-99.14063	4	483.3	1584.82	1.625	4.250	-4.456	2.615	-2.742	-1.133	1.575	4.675	-4.349	2.968	-2.761	-0.940
7346045	32.77792	-94.35742	6	106.1	959.89	1.575	4.325	-4.455	2.746	-2.829	-1.190	1.500	4.725	-4.339	3.150	-2.892	-1.007
2408540	32.91679	-86.27025	6	253.2	682.41	1.450	4.900	-4.441	3.379	-3.063	-1.064	1.375	5.375	-4.432	3.909	-3.224	-0.937
2198100	32.93766	-81.81539	6	72.5	79.49	1.675	4.550	-4.252	2.716	-2.538	-1.060	1.700	4.925	-4.358	2.897	-2.564	-0.971
9447800	32.95562	-109.53119	2	1566.9	781.96	1.600	5.000	-5.360	3.125	-3.350	-1.168	1.325	4.725	-4.348	3.566	-3.281	-0.961
9430500	33.06118	-108.53727	4	2260.7	4804.93	1.475	4.800	-5.043	3.254	-3.419	-1.123	1.350	5.100	-4.432	3.778	-3.283	-0.886
2415000	33.06679	-85.87913	6	290.5	491.38	1.475	4.950	-4.380	3.356	-2.969	-1.020	1.350	5.375	-4.394	3.981	-3.255	-0.925
2212600	33.09985	-83.72351	6	153.4	187.96	1.550	4.850	-4.261	3.129	-2.749	-0.980	1.525	4.850	-4.258	3.180	-2.792	-0.969
9430600	33.16673	-108.64978	4	2202.4	190.52	1.600	4.575	-4.982	2.859	-3.114	-1.158	1.375	4.825	-4.340	3.509	-3.156	-0.937
2221525	33.25236	-83.48128	6	167.6	490.8	1.575	4.675	-4.258	2.968	-2.704	-0.999	1.575	4.850	-4.277	3.079	-2.716	-0.948
8082700	33.32927	-99.46508	4	440.1	276.04	1.525	4.200	-4.621	2.754	-3.030	-1.144	1.400	4.700	-4.234	3.357	-3.024	-0.932
7362100	33.37596	-92.77711	6	69.8	996.08	1.650	4.075	-4.214	2.470	-2.554	-1.135	1.675	4.425	-4.244	2.642	-2.534	-0.997
2464146	33.41345	-87.51056	6	123.9	15.82	1.750	4.525	-4.430	2.586	-2.532	-1.092	1.650	4.875	-4.340	2.955	-2.630	-1.011
2464360	33.42484	-87.64251	6	107.5	148.62	1.725	4.625	-4.395	2.681	-2.548	-1.063	1.675	4.875	-4.306	2.910	-2.571	-0.968
2464000	33.47928	-87.59723	6	150.6	578.94	1.800	4.525	-4.435	2.514	-2.464	-1.024	1.725	4.850	-4.309	2.812	-2.498	-0.933
2193340	33.68263	-82.85792	6	160.5	87.87	1.525	4.975	-4.554	3.262	-2.986	-1.026	1.475	4.975	-4.409	3.373	-2.989	-0.961
9510200	33.69421	-111.5418	2	1138.6	425.31	1.475	4.875	-4.974	3.305	-3.373	-1.139	1.325	5.000	-4.322	3.774	-3.262	-0.902
2196000	33.7293	-82.18179	6	142.2	1408.38	1.525	4.900	-4.349	3.213	-2.852	-1.000	1.450	4.900	-4.273	3.379	-2.947	-0.971
9494000	33.73644	-110.16677	2	2175.6	1628.23	1.450	4.875	-5.312	3.362	-3.664	-1.157	1.425	4.875	-4.418	3.421	-3.100	-0.920
7315200	33.81288	-98.08504	4	300.2	501.62	1.950	4.250	-4.779	2.179	-2.451	-1.159	1.700	4.625	-4.313	2.721	-2.537	-0.932
9492400	33.82227	-109.81454	2	2565.9	128.97	1.475	4.400	-5.123	2.983	-3.473	-1.265	1.350	4.950	-4.358	3.667	-3.228	-0.931
9497980	33.82783	-110.85623	2	1770.1	516.8	1.525	4.575	-5.041	3.000	-3.305	-1.183	1.425	5.000	-4.322	3.509	-3.033	-0.883
9497800	33.84311	-110.55761	2	1762.4	750.86	1.475	4.900	-5.223	3.322	-3.541	-1.172	1.425	5.125	-4.456	3.596	-3.127	-0.882
9512280	33.88726	-111.95404	2	1066.2	188.71	1.625	4.575	-4.482	2.815	-2.758	-1.021	1.325	4.925	-4.266	3.717	-3.219	-0.892
7315700	34.00426	-97.56697	4	286.9	1488.69	1.800	4.650	-4.735	2.583	-2.631	-1.123	1.575	4.675	-4.344	2.968	-2.758	-0.980
2395120	34.24278	-84.88972	6	266.3	84.01	1.675	4.575	-4.258	2.731	-2.542	-1.042	1.650	4.750	-4.192	2.879	-2.540	-0.964
7299670	34.35452	-99.74037	4	508.5	828.36	1.575	4.700	-4.700	2.984	-2.984	-1.008	1.550	4.825	-4.410	3.113	-2.845	-0.916
7359610	34.38278	-93.60611	6	299.5	342.23	1.625	4.325	-4.478	2.662	-2.756	-1.173	1.525	4.625	-4.274	3.033	-2.803	-1.033
2430085	34.46667	-88.28361	6	152.6	40.56	1.825	4.100	-4.008	2.247	-2.196	-1.043	1.775	4.300	-4.133	2.423	-2.329	-1.047
9505800	34.53864	-111.69404	2	2016.8	614.94	1.600	4.800	-5.294	3.000	-3.309	-1.156	1.450	4.950	-4.373	3.414	-3.016	-0.888
2381600	34.57037	-84.46882	6	505.7	10.32	1.850	4.250	-4.313	2.297	-2.332	-1.107	1.700	4.700	-4.263	2.765	-2.508	-0.994
11124500	34.59666	-119.90875	2	1263.5	191.52	1.750	4.275	-3.826	2.443	-2.186	-0.955	1.650	4.850	-4.284	2.939	-2.596	-0.936
7335700	34.63844	-94.61272	4	405.5	102.57	1.825	4.425	-4.574	2.425	-2.506	-1.121	1.675	4.675	-4.281	2.791	-2.556	-1.003
9505200	34.67474	-111.67209	2	2102.7	285.68	1.475	4.575	-5.257	3.102	-3.564	-1.171	1.450	5.025	-4.386	3.466	-3.025	-0.895
9505350	34.72863	-111.77571	2	1844.5	365.66	1.450	4.525	-4.913	3.121	-3.388	-1.227	1.375	5.050	-4.344	3.673	-3.159	-0.905
7362587	34.79759	-92.93351	6	304.5	69.77	1.750	4.450	-4.440	2.543	-2.537	-1.062	1.675	4.800	-4.393	2.866	-2.623	-0.962
2177000	34.81398	-83.30599	6	656.5	526.77	1.600	4.125	-4.155	2.578	-2.597	-1.169	1.500	4.750	-4.260	3.167	-2.840	-1.012
2108000	34.82889	-77.83222	6	34.5	1569.48	1.625	4.675	-4.451	2.877	-2.739	-1.048	1.625	4.700	-4.268	2.892	-2.627	-0.988
3592718	34.83556	-88.28806	6	163.9	66.99	1.800	4.325	-4.198	2.403	-2.332	-1.040	1.675	4.500	-4.176	2.687	-2.493	-0.984
7263295	34.8762	-92.77461	6	201.1	119.03	1.725	4.500	-4.464	2.609	-2.588	-1.074	1.725	4.625	-4.342	2.681	-2.517	-0.978
2178400	34.89037	-83.53044	6	826.8	151.28	1.650	4.350	-4.349	2.636	-2.636	-1.121	1.600	4.675	-4.260	2.922	-2.662	-1.041
3504000	35.1275	-83.61861	6	1136.9	134.52	1.825	4.300	-4.292	2.356	-2.352	-1.101	1.725	4.750	-4.279	2.754	-2.481	-1.025
3439000	35.14333	-82.82472	6	1018.2	178.67	1.625	4.050	-4.136	2.492	-2.545	-1.116	1.650	4.575	-4.228	2.773	-2.562	-1.008
3500000	35.15	-83.37972	6	877.5	361.14	1.600	4.375	-4.301	2.734	-2.688	-1.078	1.575	4.675	-4.297	2.968	-2.728	-1.004
7301500	35.16811	-99.50731	4	798.6	6885.07	1.625	4.575	-4.886	2.815	-3.007	-1.085	1.475	4.975	-4.456	3.373	-3.021	-0.925
2102908	35.18278	-79.1775	6	87.0	19.73	1.550	4.525	-4.069	2.919	-2.625	-1.027	1.475	5.025	-4.251	3.407	-2.882	-0.920
9386900	35.28253	-108.55341	4	2452.6	184.94	1.675	4.700	-5.319	2.806	-3.176	-1.178	1.500	5.075	-4.508	3.383	-3.005	-0.908
2125000	35.33472	-80.33556	6	219.9	144.55	1.550	4.450	-4.236	2.871	-2.733	-1.007	1.450	4.925	-4.292	3.397	-2.960	-0.937
2128000	35.38722	-79.83139	6	209.2	273.48	1.500	4.625	-4.322	3.083	-2.881	-1.052	1.375	5.050	-4.336	3.673	-3.153	-0.967
2149000	35.42345	-82.1115	6	465.9	203.85	1.550	4.125	-4.205	2.661	-2.713	-1.091	1.700	4.450	-4.182	2.618	-2.460	-0.963
7226500	35.43838	-103.52579	4	1657.6	5242.75	1.425	4.575	-4.515	3.211	-3.168	-1.033	1.250	4.600	-4.384	3.680	-3.507	-1.078
7301410	35.4731	-100.12095	4	794.1	769.67	1.625	4.750	-5.027	2.923	-3.093	-1.053	1.450	4.975	-4.447	3.431	-3.067	-0.925
2152100	35.49306	-81.68222	6	492.0	154.99	1.625	4.600	-4.452	2.831	-2.740	-1.064	1.650	4.850	-4.310	2.939	-2.612	-0.933
3604000	35.49591	-87.8328	6	260.5	1163.03	1.650	4.525	-4.186	2.742	-2.537	-1.030	1.625	4.600	-4.192	2.831	-2.580	-1.015
8380500	35.65199	-105.3189	4	2645.9	198.06	1.500	4.525	-4.753	3.017	-3.168	-1.129	1.525	4.650	-4.295	3.049	-2.816	-1.003
3450000	35.65306	-82.40528	6	1014.7	14.08	1.525	4.250	-4.320	2.787	-2.833	-1.139	1.450	4.925	-4.319	3.397	-2.979	-0.947
8324000	35.66169	-106.74337	4	2654.5	1207.95	1.400	4.925	-5.234	3.518	-3.739	-1.130	1.350	5.450	-4.676	4.037	-3.464	-0.918
3460000	35.6675	-83.07361	6	1145.3	127.02	1.675	4.450	-4.507	2.657	-2.691	-1.101	1.600	4.975	-4.444	3.109	-2.777	-0.975
2137727	35.68583	-82.06028	6	624.5	329.54	1.575	4.375	-4.355	2.778	-2.765	-1.091	1.625	4.875	-4.256	3.000	-2.619	-0.936
8378500	35.70837	-105.68252	4	3090.7	444.96	1.375	4.675	-4.937	3.400	-3.591	-1.184	1.400	5.000	-4.437	3.571	-3.169	-0.981
8377900	35.77725	-105.65807	4	3068.9	139.03	1.475	4.625	-4.862	3.136	-3.296	-1.153	1.475	4.925	-4.413	3.339	-2.992	-0.958
3498500	35.78562	-83.8846	6	428.1	696.76	1.650	4.625	-4.282	2.803	-2.595	-1.039	1.625	4.600	-4.184	2.831	-2.575	-0.969
3463300	35.83151	-82.18429	6	994.3	112.16	1.500	4.425	-4.271	2.950	-2.847	-1.071	1.600	4.750	-4.199	2.969	-2.624	-0.954
2140991	35.83361	-81.71194	6	696.6	521.99	1.525	4.775	-4.246	3.131	-2.785	-1.020	1.525	5.050	-4.285	3.311	-2.810	-0.940
7196900	35.88008	-94.48661	4	405.6	106.35	1.600	4.525	-4.187	2.828	-2.617	-0.988	1.600	4.450	-4.252	2.781	-2.658	-0.970
7197000	35.9212	-94.83856	4	357.9	808.45	1.550	4.425	-4.209	2.855	-2.715	-1.028	1.575	4.575	-4.278	2.905	-2.716	-0.953
7056000	35.98318	-92.74755	6	448.2	2149.36	1.750	4.250	-4.155	2.429	-2.374	-1.023	1.650	4.425	-4.187	2.682	-2.537	-0.979
2096846	35.98722	-79.20611	6	200.5	19.57	1.525	4.725	-4.570	3.098	-2.996	-1.104	1.400	5.100	-4.385	3.643	-3.132	-0.971
7060710	35.99535	-92.21265	6	304.4	150.03	1.725	4.575	-4.408	2.652	-2.555	-1.024	1.650	4.650	-4.258	2.818	-2.581	-0.967
2118500	36.00056	-80.74556	6	325.1	400.53	1.575	4.775	-4.234	3.032	-2.689	-0.956	1.425	5.025	-4.226	3.526	-2.965	-0.926
2111180	36.07139	-81.40306	6	851.6	131.47	1.550	4.450	-4.112	2.871	-2.653	-1.045	1.550	4.625	-4.140	2.984	-2.671	-0.999
2111500	36.175	-81.16889	6	530.0	233.66	1.450	4.750	-4.139	3.276	-2.855	-0.931	1.400	4.700	-4.148	3.357	-2.963	-0.925
2082950	36.18333	-77.87611	6	87.5	460.85	1.525	4.375	-4.321	2.869	-2.833	-1.059	1.650	4.750	-4.327	2.879	-2.622	-0.956
2081500	36.19417	-78.58306	6	155.8	428.37	1.675	4.275	-4.384	2.552	-2.617	-1.085	1.525	4.600	-4.242	3.016	-2.782	-0.974
3479000	36.23917	-81.82222	6	1097.1	235.6	1.625	4.450	-4.233	2.738	-2.605	-1.080	1.575	4.900	-4.332	3.111	-2.750	-0.971
11143000	36.2458	-121.77329	2	749.6	120.61	1.475	3.575	-4.008	2.424	-2.717	-1.188	1.550	4.775	-4.212	3.081	-2.718	-0.956
7195800	36.25548	-94.43394	6	379.0	38.23	1.675	4.750	-4.419	2.836	-2.638	-0.968	1.700	4.600	-4.312	2.706	-2.537	-0.939
2112360	36.31139	-80.80722	6	479.7	205.3	1.550	4.325	-4.118	2.790	-2.657	-1.046	1.550	4.600	-4.122	2.968	-2.659	-0.967
2053200	36.37083	-77.02556	6	21.4	583.66	1.625	4.575	-4.402	2.815	-2.709	-1.080	1.525	4.700	-4.332	3.082	-2.840	-1.023
7208500	36.37226	-104.97	4	2567.8	159.22	1.425	4.650	-4.609	3.263	-3.234	-1.110	1.525	4.875	-4.505	3.197	-2.954	-0.988
3161000	36.39333	-81.40694	6	1046.9	527.86	1.700	4.275	-4.080	2.515	-2.400	-1.074	1.575	4.825	-4.252	3.063	-2.699	-0.977
8269000	36.43947	-105.50362	4	2821.6	163.27	1.475	4.675	-5.026	3.169	-3.408	-1.123	1.500	4.825	-4.510	3.217	-3.007	-0.970
8267500	36.54169	-105.5564	4	3313.6	96.26	1.425	4.600	-4.898	3.228	-3.437	-1.152	1.500	4.800	-4.484	3.200	-2.989	-0.967
2074500	36.61958	-79.50419	6	246.1	288.53	1.675	4.475	-4.213	2.672	-2.515	-1.015	1.575	4.975	-4.298	3.159	-2.729	-0.939
7068000	36.622	-90.84762	6	295.5	5318.59	1.650	4.175	-3.958	2.530	-2.399	-1.022	1.725	4.550	-4.247	2.638	-2.462	-0.966
7057500	36.62303	-92.24813	6	326.9	1456.44	1.850	3.950	-3.824	2.135	-2.067	-0.977	1.750	4.275	-4.148	2.443	-2.370	-0.996
3164000	36.64735	-80.97897	6	949.8	2952.74	1.725	4.325	-4.066	2.507	-2.357	-1.061	1.600	4.825	-4.237	3.016	-2.648	-0.974
7071500	36.64868	-91.20082	6	288.2	2023.77	1.650	4.075	-3.938	2.470	-2.387	-1.010	1.600	4.275	-4.094	2.672	-2.559	-1.019
3473000	36.65178	-81.84401	6	947.6	784.81	1.675	4.350	-4.117	2.597	-2.458	-1.016	1.700	4.650	-4.218	2.735	-2.481	-0.964
2051500	36.71681	-77.83166	6	126.1	1428.71	1.500	4.350	-4.120	2.900	-2.747	-1.017	1.525	4.800	-4.267	3.148	-2.798	-0.970
3471500	36.76039	-81.63123	6	901.4	198.16	1.625	4.475	-4.107	2.754	-2.527	-1.012	1.550	4.800	-4.206	3.097	-2.714	-0.966
7148400	36.81503	-98.64814	4	553.1	2544.5	1.600	4.825	-4.844	3.016	-3.028	-1.133	1.450	4.775	-4.288	3.293	-2.957	-0.943
3488000	36.89678	-81.74623	6	837.6	578.21	1.700	4.400	-4.209	2.588	-2.476	-1.004	1.725	4.650	-4.270	2.696	-2.476	-0.977
7067000	36.99138	-91.01351	6	320.7	4349.01	1.675	4.225	-3.954	2.522	-2.361	-1.027	1.725	4.775	-4.322	2.768	-2.505	-0.935
2051000	36.99737	-78.34972	6	152.6	144.82	1.575	4.425	-4.130	2.810	-2.622	-0.988	1.550	5.050	-4.334	3.258	-2.796	-0.946
3170000	37.03763	-80.55672	5	724.6	794.64	1.725	4.100	-3.851	2.377	-2.233	-0.978	1.700	4.425	-4.095	2.603	-2.409	-0.963
7149000	37.0392	-98.47021	3	556.8	2291.2	1.550	4.725	-4.742	3.048	-3.059	-1.132	1.450	4.650	-4.249	3.207	-2.931	-0.940
2056900	37.04514	-79.8442	5	460.1	298.11	1.550	4.075	-3.962	2.629	-2.556	-1.064	1.625	4.475	-4.128	2.754	-2.540	-0.983
2046000	37.06709	-77.60249	5	83.5	288.52	1.525	4.225	-4.034	2.770	-2.645	-1.044	1.475	4.825	-4.238	3.271	-2.873	-0.975
2065500	37.07931	-78.76362	5	218.8	252.58	1.475	4.625	-4.286	3.136	-2.906	-1.022	1.550	4.500	-4.200	2.903	-2.710	-1.001
2064000	37.12681	-78.95974	5	201.3	427.77	1.500	4.625	-4.372	3.083	-2.915	-1.009	1.625	4.800	-4.297	2.954	-2.644	-0.942
7151500	37.12891	-97.60144	3	471.3	2109	1.625	5.275	-4.942	3.246	-3.041	-1.072	1.475	4.900	-4.361	3.322	-2.957	-0.942
3281100	37.15203	-83.7602	5	369.6	422.72	1.650	4.375	-4.149	2.652	-2.514	-1.009	1.700	4.900	-4.279	2.882	-2.517	-0.923
7066000	37.15408	-91.35816	3	340.8	1053.5	1.700	4.200	-3.946	2.471	-2.321	-1.007	1.800	4.475	-4.265	2.486	-2.369	-0.957
3280700	37.16509	-83.30796	5	476.0	158.22	1.875	4.350	-4.229	2.320	-2.255	-0.983	1.700	4.500	-4.194	2.647	-2.467	-0.951
2059500	37.1732	-79.52031	5	329.8	485.41	1.675	4.000	-3.997	2.388	-2.386	-1.072	1.625	4.750	-4.197	2.923	-2.583	-0.942
7145700	37.24955	-97.4039	3	400.8	399.81	1.600	4.775	-4.868	2.984	-3.042	-1.163	1.525	4.750	-4.352	3.115	-2.854	-0.973
11162500	37.26078	-122.32886	2	422.1	118.87	1.325	3.000	-3.462	2.264	-2.613	-1.194	1.500	4.675	-4.222	3.117	-2.815	-0.980
3173000	37.26818	-80.70951	5	799.2	773.32	1.800	4.350	-4.203	2.417	-2.335	-1.040	1.600	4.950	-4.315	3.094	-2.697	-0.961
7184000	37.28125	-95.03267	3	280.9	510.84	1.725	4.550	-4.420	2.638	-2.562	-1.019	1.575	4.950	-4.383	3.143	-2.783	-0.925
9404450	37.33943	-112.60438	2	2247.1	192.96	1.600	4.650	-4.818	2.906	-3.011	-1.111	1.475	4.825	-4.262	3.271	-2.890	-0.939
6918460	37.40237	-93.80203	3	339.3	650.69	1.750	4.575	-4.436	2.614	-2.535	-1.017	1.600	4.925	-4.454	3.078	-2.784	-0.940
3384450	37.47227	-88.54727	3	185.8	111.13	1.625	4.775	-4.109	2.938	-2.529	-0.949	1.700	4.975	-4.390	2.926	-2.582	-0.931
9352900	37.4775	-107.54367	3	3529.2	188.15	1.750	4.550	-4.461	2.600	-2.549	-1.084	1.800	4.825	-4.319	2.681	-2.399	-0.976
3281500	37.47981	-83.67519	5	360.6	1838.22	1.825	4.325	-4.236	2.370	-2.321	-1.061	1.850	4.825	-4.306	2.608	-2.328	-0.954
11176400	37.56132	-121.68384	2	744.0	338.56	1.450	3.650	-3.964	2.517	-2.734	-1.156	1.450	4.750	-4.281	3.276	-2.952	-0.953
1669520	37.63375	-76.69635	5	27.3	277.39	1.575	4.500	-4.336	2.857	-2.753	-1.047	1.500	4.750	-4.305	3.167	-2.870	-0.986
